review,trueL,preL
擦擦擦你操谁啊，所有人一脸嫌弃哦。。。流弊么，嗯。打爆你奶奶啊。你坨石马多大本事啊。耍狗替子剑。,1,1
显瘦，出去旅游拍照好看,0,0
图案和实际色差相差太大了，太坑人了，买了之后问他问题一副不耐烦的样子……字都难得打，老是复制粘贴重复一样的话，大家不要上当受骗了,0,0
楼下这个死，全家就应该屏蔽他封他，妈，的号,1,1
椅子不错,0,0
也太小一瓶了,0,0
准备在买两个，放另一个车上,0,0
这个药膏的硫磺含量是5%，适用于疥疮刚起的时候，效果也挺不错的，如果比较严重的疥疮的话建议买硫磺含量高的,0,0
感觉黑的不是一星半点.....军国奴隶制？你坨石马自己造的词吗？至于秦法，有完整的云梦秦简，不需要你在这瞎编。,1,1
就为了出游戴过一次，平时没机会戴，200包邮转,0,0
灯非常的漂亮，卖家服务一流,0,0
purchased，for，another，foreigner.，he，very，much，enjoys，this，so，is，a，repeat，purchase.,0,0
花太好了，没有黄叶,0,0
材质很环保，安全无毒，清凉透气，夏天也不闷,0,0
抽烟机收到了，看起来质量还可以，款式也满意，等安装后就能用了,0,0
非常实用的商品,0,0
根本没有味道,0,0
保温性特别好，外观和图片一样好,0,0
超级好的，好喜欢,0,0
码的，你拿这些钱去买棺材吧，补得枵腮,1,0
买给朋友的，朋友非常喜欢也好,0,0
祛锈效果非常好，点一滴就立刻没了，网上说的很多方法都不管用，果然还是要靠酸来和金属氧化物反应,0,0
夏天穿很凉快,0,0
这个绝对是假货，是我用过的最差的面膜，里面的精华很少而且和清水一样，面膜补水效果几乎没有，贴完后脸都是干干的，之前用过代购过来的这款面膜用着非常好这次才买的，我也是得了教训了，给差评,0,0
小花仙不就是抄袭吗是不是认为我魔卡没出了就出来了这个是真的腊鸡,1,1
无聊也很快,0,0
颜色正，洗了不掉色，没见线头,0,0
试穿效果不错,0,0
还好，就是把我的盆子弄的好脏,0,0
穿上身效果挺好的，拍照美美哒,0,0
中国人不去小日本旅游能死吗?叫小日本看不起活该,1,1
昨晚充电一晚上，今天吹了一分钟就没电了what，这**在逗我么,0,0
ecellent,0,0
总共给儿子买了两套，都很好看，并且质量真的超好，纯棉的，很柔软，推荐,0,0
买了很多，帮宝贝打扮,0,0
衣服透气性不错很吸汗,0,0
太好看太可爱了超级喜欢，质量也是在线滴，总之很少女，老夫这颗少女心啊，这也太好看了吧，超级喜欢的，以后还会再买的，这家店价格也超级心动哟,0,0
手机壳很漂亮很喜欢，拿手上质感不错，关键价格实惠，推荐购买哦,0,0
你自己跟个啥比似的，我从来不摧人家,1,1
用后反馈：很薄，不好用,0,0
我的嘴唇很干到货之后就用了，很滋润，过了一夜嘴唇好了很多，准备，再来一件哦,0,0
什么东西都看不见,0,0
有潮有范，宽松版型的尺码合适，重要的是面料很好,0,0
十四块的七虾卷草nima的里面什么都没有光吃外面的皮，,1,0
好nima了戈壁啥比,1,0
购买很多次了，还是那个味,0,0
晕，买错了，手机是y75s的，买到y75的了，也懒得退了，五块多钱的东西，运费都不止这个数,0,0
特别棒，早就想买这款滑板了，在购物车躺到快失效，一咬牙狠心买了选的图案非常适合女孩子，特别酷，滑起来声音不是很大，轮子闪光的特别亮，超级酷炫的喜欢的不要再犹豫啦,0,0
下水了没有褪色，手感摸着挺好的，料子是透气那种,0,0
十骨有结实样，比较沉，伞面微瑕【有污渍】，影响不大，活动价格适中，希望用久了伞骨与伞面接触部位不会磨破，挺好的卖家,0,0
质量差，特别是苹果头，基本上不行,0,0
很结实，玩着放心很安全,0,0
好小一个，做工不太精细，而且有股味道,0,0
优惠的时候多买6,0,0
感觉是煮熟了又用盐焗的，肉很烂，没有嚼劲个，不好吃,0,0
台灯收到了宝贝非常漂亮，按键也很灵敏，灯光也特别柔和，非常喜欢��,0,0
挂在包包每天带出门的小弟，超级可爱的��预祝oner出道快乐,0,0
帮同事买了好几个,0,0
新鞋到了，跟图片对比没有色差，穿上也不硬，挺软的，我朋友买的贵几十块钱都一样的质量鞋子，给赞,0,0
丢丢丢疯子nima卖批的，别关我评论啊！让评论在公屏上滚动啊！,1,1
你去吃史吧，小便！,1,1
好好非常好，秒到账好好非常好，秒到账,0,0
对于你我需要撒谎吗？还留台阶？老母猪你赶紧给自己留个台阶吧，别跌相跌到姥姥家去了,1,1
纸杯子收到了，烧了热水试了一下没味道,0,0
塑形，终于找到合适的哺乳内衣了,0,0
价格决定品质，褪色严重，不会再买,0,0
和煞比长得一模一样,1,1
很快到账,0,0
东西收到还不错,0,0
已经第二次购买啦，用来送礼，自己喝都不错，女人喝红酒真的不错哦，每天都能好睡一点～,0,0
尼1，玛。炸a了，睁眼说瞎话,1,1
已经在这家店都买了好多产品了，因为质量确实很好，最主要擦完地沾上的污渍用水一冲就掉了，已经认准他们家的产品了，打算，买来送亲戚朋友了，家庭主妇的居家必备品,0,0
实物与宝贝描述一致，物流很快很满意,0,0
芒果很新鲜，路途遥远没有坏的，闻着一股香味，放两天了，不过还是没有熟透，吃着酸酸甜甜的带着一种特殊的香味,0,0
复制粘贴大法好，送了超多小东西，包装也很用心，特别喜欢的古风胶带这里都有啦比心，(，•͈ᴗ⁃͈)ᓂ-，-，-♡﻿,0,0
nikol~夜星⭐��问我累不累？不是喜欢骂人？让你爹妈给你还嘴债，诅咒你全家补得枵腮，活不过今年！！！每天都诅咒你爹妈，...,1,1
超级好用.滋润不油腻皮肤美美哒.感谢美ci@,0,0
亲，我不知道你说的坑是啥，你的备注全按你说的做的，我们坑你啥了，SS，，，，BB请绕行。，,1,1
给奶奶买的，她说很不错,0,0
还没怎么用就劈了,0,0
淘宝缴费就是快,0,0
用完来追,0,0
蒸汽出的很快，而且效果不错,0,0
我沱码就是逤B,1,1
要不别去棒子国了，去和战斗民族一起办呗,1,1
袜子收到了，一次性买了很多，搭配运动鞋和板鞋都很好看，而且最主要的是透气性很棒，价格很合适,0,0
别犹豫啦，快下手吧,0,0
非常棒，找了好久，跟着教程走，就可以了,0,0
有卵用，现在还不去搞校园青训，不去搞青训在联赛里瞎扯蛋，中国足球呵呵了，球队老板就呵呵了，赶紧退出吧,1,1
祝你全家，地狱见，今儿就被撞死，直接户口本消户,1,1
nice，nice~~,0,0
莪糟腻码,1,0
谁都别瞎逼逼,1,1
净整新名词，还腻码资本市场强国。,1,1
物流给力哦，这么快就收到了,0,0
我没有脑子,1,1
一直喜欢这个饼干,0,0
不错的包包，跟图片一样的，看着还是挺结实的,0,0
包装坏了，破的里面的东西都能看到，我划痕，我非常的不满意,0,0
杨家狗出来！！！我警告你们，这里是丽颖的圈子！不要在别人的地盘犯剑！！！杨家狗撒泡尿看看你们自己！连一根睫毛都比不上丽颖！...,1,1
泡鱼漫漫煞比请问我能向你要几张脸皮吗，我看你的脸皮里三层外三层的，少几张应该没关系吧。,1,1
面料穿起来很舒服,0,0
可以说是炒鸡好看了，仙女必入，宿舍的必备品，质量很好放心购买，作为小仙女，我已经被种草了，听说淘宝要评论八十個字以上才有積分，作为一个慵懒又多娇的小仙女，以后这个模版会出现在我的每一条评论里，嘻，卖家人超级好哦❤️,0,0
日妈哈麻P贵儿子店,1,1
衣服真的太好看了，爱不释手呀��,0,0
今天是第二次做了，昨天做的寿司醋放多了好酸，放一点点就好了，然后味道挺好的就是感觉配的肉松少了点,0,0
直接不理人全是自动回复，不理就吧，还不能用，本来想买个八块的，想想还是买个五块，万一骗人呢，果真骗人，登录不了,0,0
两支笔螺纹拧合的部分都没对齐，笔是歪的，明显的问题也不说明一下,0,0
那你网购nima逼你怎么不去实体店啥比,1,1
最好你下次回来,0,0
包包材质做工都非常精致哦，很有档次的,0,0
nima被操过吧,1,1
设置简单,0,0
为了一套房子，害了好多相爱呢人不能在一起，房价高得离谱，中国呢乱像，,1,1
珠子还行，就是绳子太差容易断，自己买了结实的绳子，重新穿了才耐用,0,0
色彩鲜艳，面料厚实，内芯弹力也不错,0,0
宝贝一直很喜欢汪汪对，颜色也很亮,0,0
穿上很舒服也很合适，店家服务也很热情,0,0
备用，找机会试试看吧,0,0
盖了几天，挺亲肤的，薄薄的适合夏天,0,0
高大上的感觉，用起来挺方便,0,0
天才都是疯子，疯子不一定是天才，你说你到底是个啥东西？,1,1
清爽不油腻，是玫瑰花的味道,0,0
这个价格对东西还是可以啦,0,0
口感挺不错，主要是便宜又方便,0,0
全家补得枵腮,1,1
寄个坏裤子给我，退货还没有人搭理,0,0
物流给力很满意这次购物,0,0
酒君?哄睡～你个头?,1,1
东西送的很快，拿出来洗下希望不会缩水，很满意得一次购物,0,0
代播、你们的精分女友上线了.,1,1
有点短，搭配长裙阔腿裤应该漂亮,0,0
一般吧，穿不大住,0,0
產品質量很好，性價比也高，拉鏈位操作亦見暢順，十分滿意,0,0
遇到小问题，卖家很好的解决了,0,0
拿回来就穿上挺合身的，非常喜欢也比较凉快,0,0
棒呆了，超满意,0,0
啥比呵呵的,1,1
版型很好看，显身又有气质，快入秋了，马上就可以穿了~\(≧▽≦)/~,0,0
今天收到，今天就完成啦，我这个手残的，做成这样我已经很满意啦��谢谢卖家的耐心指导～视频很赞，一学就会❤,0,0
扯鸡，巴蛋,1,1
没有赠品,0,0
大家千万不要上当了，这家是骗人的，东西给寄出去了，也签收了就是不给处理，说有运险费也是骗人的,0,0
裤子的弹性很好，也很有质感，尺码按照客服推荐的刚合适，很修饰身材,0,0
正品，保湿，妈妈很喜欢用这款，保湿足够,0,0
我会陪着你，直到我死去,1,1
滚，回腻码，肚子里算你，妈，耆子！逤，逼，吃你麻，痹，的白，带，和史长大的吧，又臭又恶心,1,1
穿上也合适，配双平板鞋美极了,0,0
还可以东二之质量不错,0,0
宝贝颜值超高的，拉伸性挺好的，也不怎么黏手，毕竟是史莱姆，这样还是可以接受的,0,0
还有相框就不发了，赠了钥匙扣，喜欢上边的刻字，名字挺清楚的，6号买的，今天就到了,0,0
制杖的直播间,1,1
我是为了西柚有美白效果才买的，不知道有没有，别人不爱喝，说苦，我个人感觉还可以,0,0
宝贝很好用谢谢服务态度,0,0
和图片上一样大小刚好合适，而且，耐磨，防划，真是买得放心的好产品,0,0
货收到了，还行就是没有竹水烟筒爽，要放太多烟丝，太浪费了,0,0
遮瑕效果不是很好，图上后脸上的斑更明显，很白，送的试用装很好用,0,0
刚刚在店家的细心指导下，我一个新手居然安装上了，去店里换一个要150，在这里买一个50自己安装，太划算了,0,0
都有点小小瑕疵，所以这个价吧，有点重,0,0
今天的故宫一日游非常完美，完全没有堵车，导游非常有经验，让我们避开了所有高峰堵车，记得上一次来故宫感觉好大，这次因为有了导游的讲解，使得行程变得非常的丰富，通过导游的介绍，让我对历史有了更多的了解，可见她十分称职，另外推荐了很多北京特色小吃，晚上导游带我们去了南门涮肉，真的非常好吃，点评也是排名第一，让不吃羊肉的我也能接受，还有客服非常棒，给景途点赞,0,0
黄红梅，补得枵腮,1,1
小短袖，美美的，是棉质的，透气性也好,0,0
莪糟，我在拔刀,1,1
味道太香了，和我在两次韩国买的不一样，这瓶太香了，之前买的都是淡香持久，这种像香精酒精挥发的香，怀疑,0,0
?大家早上好昂。?你头上插个鸡毛掸子，?没事围个狗皮毯子，?近看像个铅笔杆子，?远看像个铁皮铲子。?mmp我就...,1,1
啥比，省两个月买苹果。穷逼，用出优越感了。,1,1
皮子软，皮质好，做工不毛躁，里面空间也不小，可以放化妆品，手机，笔记本，雨伞，纸巾之类的东西，出去很方便了,0,0
是个百搭款，不掉色,0,0
音质很好听起来很有立体感，好好,0,0
这也太不要月佥了,1,0
狗曰你全家,1,1
脚底经常起皮挺难受的，无意中看到这款喷剂，就买来试试，喷了几天效果不错,0,0
买个不同颜色的，哈,0,0
便宜实惠质量好，己经多次购买,0,0
